dataset,trial,epsilon,alpha,n,model_error,num_policies,oracle_grid_budget_saved,oracle_grid_error,method,m,radius,selected_threshold,empirical_loss,ucb,realized_error,budget_saved,avg_cost,violated
ImageNet,394,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.495,0.1281,0.1484764569674848,0.13186,0.87568,0.12431999999999999,0.0
ImageNet,394,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5223844647407532,0.1377,0.14993873415340409,0.1408,0.89168,0.10831999999999997,0.0
ImageNet,395,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1281,0.1484764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,395,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5181199610233307,0.1377,0.14993873415340409,0.13942,0.88912,0.11087999999999998,0.0
ImageNet,396,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.47000000000000003,0.1281,0.1484764569674848,0.12338,0.85986,0.14014000000000004,0.0
ImageNet,396,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.4949660897254944,0.1377,0.14993873415340409,0.13184,0.87566,0.12434,0.0
ImageNet,397,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1292,0.1495764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,397,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5151850879192352,0.1377,0.14993873415340409,0.13866,0.88766,0.11234,0.0
ImageNet,398,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.47500000000000003,0.1284,0.1487764569674848,0.12498,0.86284,0.13715999999999995,0.0
ImageNet,398,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5026050209999084,0.1377,0.14993873415340409,0.13452,0.88048,0.11951999999999996,0.0
ImageNet,399,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.48,0.129,0.1493764569674848,0.12658,0.86612,0.13388,0.0
ImageNet,399,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5097181797027588,0.1377,0.14993873415340409,0.13672,0.88428,0.11572000000000005,0.0
ImageNet,400,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.47500000000000003,0.1291,0.1494764569674848,0.12498,0.86284,0.13715999999999995,0.0
ImageNet,400,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.4992898106575012,0.1377,0.14993873415340409,0.13336,0.87852,0.12148000000000003,0.0
ImageNet,401,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.5,0.1295,0.1498764569674848,0.1337,0.87904,0.12095999999999996,0.0
ImageNet,401,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.529014378786087,0.1377,0.14993873415340409,0.1427,0.89508,0.10492000000000001,0.0
ImageNet,402,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1292,0.1495764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,402,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5086268782615662,0.1377,0.14993873415340409,0.13648,0.88374,0.11626000000000003,0.0
ImageNet,403,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.51,0.1288,0.1491764569674848,0.13684,0.88448,0.11551999999999996,0.0
ImageNet,403,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5406686961650848,0.1377,0.14993873415340409,0.146,0.90084,0.09916000000000003,0.0
ImageNet,404,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1292,0.1495764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,404,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5143977403640747,0.1377,0.14993873415340409,0.13842,0.88732,0.11268,0.0
ImageNet,405,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.48,0.1288,0.1491764569674848,0.12658,0.86612,0.13388,0.0
ImageNet,405,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.504009485244751,0.1377,0.14993873415340409,0.13494,0.8813,0.11870000000000003,0.0
ImageNet,406,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.5,0.1278,0.1481764569674848,0.1337,0.87904,0.12095999999999996,0.0
ImageNet,406,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.532623827457428,0.1377,0.14993873415340409,0.14378,0.89698,0.10302,0.0
ImageNet,407,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.465,0.1284,0.1487764569674848,0.12138,0.85624,0.14376,0.0
ImageNet,407,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.49207431077957153,0.1376,0.1498387341534041,0.13086,0.874,0.126,0.0
ImageNet,408,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1286,0.1489764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,408,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5154740810394287,0.1377,0.14993873415340409,0.13872,0.88774,0.11226000000000003,0.0
ImageNet,409,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.505,0.1294,0.1497764569674848,0.13516,0.88168,0.11831999999999998,0.0
ImageNet,409,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5352970659732819,0.1377,0.14993873415340409,0.1445,0.89828,0.10172000000000003,0.0
ImageNet,410,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.495,0.1289,0.1492764569674848,0.13186,0.87568,0.12431999999999999,0.0
ImageNet,410,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.521978110074997,0.1376,0.1498387341534041,0.14068,0.89146,0.10853999999999997,0.0
ImageNet,411,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.51,0.1296,0.1499764569674848,0.13684,0.88448,0.11551999999999996,0.0
ImageNet,411,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5365860462188721,0.1377,0.14993873415340409,0.1449,0.89908,0.10092000000000001,0.0
ImageNet,412,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1281,0.1484764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,412,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5143977403640747,0.1377,0.14993873415340409,0.13842,0.88732,0.11268,0.0
ImageNet,413,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1291,0.1494764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,413,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.513631135225296,0.1376,0.1498387341534041,0.13804,0.88684,0.11316000000000004,0.0
ImageNet,414,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1282,0.1485764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,414,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5159419476985931,0.1377,0.14993873415340409,0.1389,0.88798,0.11202000000000001,0.0
ImageNet,415,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1281,0.1484764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,415,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5119462013244629,0.1377,0.14993873415340409,0.13748,0.88582,0.11417999999999995,0.0
ImageNet,416,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.495,0.1295,0.1498764569674848,0.13186,0.87568,0.12431999999999999,0.0
ImageNet,416,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5271404385566711,0.1377,0.14993873415340409,0.1421,0.89396,0.10604000000000002,0.0
ImageNet,417,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1291,0.1494764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,417,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5172194242477417,0.1377,0.14993873415340409,0.13918,0.88866,0.11134,0.0
ImageNet,418,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1285,0.1488764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,418,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5102217197418213,0.1377,0.14993873415340409,0.13692,0.88462,0.11538000000000004,0.0
ImageNet,419,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1283,0.1486764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,419,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5207879841327667,0.1377,0.14993873415340409,0.14028,0.89068,0.10931999999999997,0.0
ImageNet,420,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.505,0.1296,0.1499764569674848,0.13516,0.88168,0.11831999999999998,0.0
ImageNet,420,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5294942855834961,0.1377,0.14993873415340409,0.1429,0.89538,0.10462000000000005,0.0
ImageNet,421,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.495,0.1289,0.1492764569674848,0.13186,0.87568,0.12431999999999999,0.0
ImageNet,421,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.525291234254837,0.1377,0.14993873415340409,0.14176,0.8932,0.1068,0.0
ImageNet,422,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.48,0.1289,0.1492764569674848,0.12658,0.86612,0.13388,0.0
ImageNet,422,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.507313072681427,0.1377,0.14993873415340409,0.13608,0.88312,0.11687999999999998,0.0
ImageNet,423,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.495,0.129,0.1493764569674848,0.13186,0.87568,0.12431999999999999,0.0
ImageNet,423,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5207879841327667,0.1376,0.1498387341534041,0.14028,0.89068,0.10931999999999997,0.0
ImageNet,424,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.48,0.1277,0.1480764569674848,0.12658,0.86612,0.13388,0.0
ImageNet,424,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.506342738866806,0.1377,0.14993873415340409,0.1357,0.88242,0.11758000000000002,0.0
ImageNet,425,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.128,0.1483764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,425,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5165066421031952,0.1377,0.14993873415340409,0.139,0.88836,0.11163999999999996,0.0
ImageNet,426,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1289,0.1492764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,426,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5097059905529022,0.1377,0.14993873415340409,0.1367,0.88426,0.11573999999999995,0.0
ImageNet,427,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.495,0.1296,0.1499764569674848,0.13186,0.87568,0.12431999999999999,0.0
ImageNet,427,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.514694482088089,0.1377,0.14993873415340409,0.13856,0.88748,0.11251999999999995,0.0
ImageNet,428,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.505,0.1293,0.1496764569674848,0.13516,0.88168,0.11831999999999998,0.0
ImageNet,428,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5338108241558075,0.1377,0.14993873415340409,0.14408,0.89754,0.10246,0.0
ImageNet,429,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.505,0.1296,0.1499764569674848,0.13516,0.88168,0.11831999999999998,0.0
ImageNet,429,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5293705761432648,0.1377,0.14993873415340409,0.14284,0.89532,0.10468,0.0
ImageNet,430,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1288,0.1491764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,430,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5155418515205383,0.1377,0.14993873415340409,0.13876,0.88778,0.11221999999999999,0.0
ImageNet,431,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.48,0.1281,0.1484764569674848,0.12658,0.86612,0.13388,0.0
ImageNet,431,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5114077031612396,0.1376,0.1498387341534041,0.13738,0.88552,0.11448000000000003,0.0
ImageNet,432,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.5,0.1291,0.1494764569674848,0.1337,0.87904,0.12095999999999996,0.0
ImageNet,432,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5315302908420563,0.1377,0.14993873415340409,0.14358,0.89658,0.10341999999999996,0.0
ImageNet,433,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1274,0.14777645696748481,0.12832,0.86946,0.13054,0.0
ImageNet,433,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5163398087024689,0.1377,0.14993873415340409,0.13894,0.88824,0.11175999999999997,0.0
ImageNet,434,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1289,0.1492764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,434,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5163518190383911,0.1377,0.14993873415340409,0.13896,0.88826,0.11173999999999995,0.0
ImageNet,435,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.47500000000000003,0.1277,0.1480764569674848,0.12498,0.86284,0.13715999999999995,0.0
ImageNet,435,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5029689371585846,0.1377,0.14993873415340409,0.13464,0.8807,0.11929999999999996,0.0
ImageNet,436,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.48,0.1281,0.1484764569674848,0.12658,0.86612,0.13388,0.0
ImageNet,436,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.507803738117218,0.1377,0.14993873415340409,0.13626,0.88334,0.11665999999999999,0.0
ImageNet,437,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1287,0.1490764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,437,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5136680901050568,0.1377,0.14993873415340409,0.13808,0.88688,0.11312,0.0
ImageNet,438,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.47000000000000003,0.1292,0.1495764569674848,0.12338,0.85986,0.14014000000000004,0.0
ImageNet,438,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.49699026346206665,0.1377,0.14993873415340409,0.13264,0.87694,0.12305999999999995,0.0
ImageNet,439,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1291,0.1494764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,439,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.514204204082489,0.1377,0.14993873415340409,0.13836,0.88722,0.11277999999999999,0.0
ImageNet,440,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1282,0.1485764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,440,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5143977403640747,0.1377,0.14993873415340409,0.13842,0.88732,0.11268,0.0
ImageNet,441,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.495,0.1278,0.1481764569674848,0.13186,0.87568,0.12431999999999999,0.0
ImageNet,441,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.523259848356247,0.1377,0.14993873415340409,0.14102,0.89208,0.10792000000000002,0.0
ImageNet,442,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.5,0.1283,0.1486764569674848,0.1337,0.87904,0.12095999999999996,0.0
ImageNet,442,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5310714840888977,0.1377,0.14993873415340409,0.14348,0.89644,0.10355999999999999,0.0
ImageNet,443,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1282,0.1485764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,443,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5081286430358887,0.1377,0.14993873415340409,0.13638,0.8836,0.11639999999999995,0.0
ImageNet,444,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.47500000000000003,0.1292,0.1495764569674848,0.12498,0.86284,0.13715999999999995,0.0
ImageNet,444,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.49338752031326294,0.1377,0.14993873415340409,0.13144,0.87498,0.12502000000000002,0.0
ImageNet,445,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1282,0.1485764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,445,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.513631135225296,0.1376,0.1498387341534041,0.13804,0.88684,0.11316000000000004,0.0
ImageNet,446,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.49,0.1285,0.1488764569674848,0.13012,0.87262,0.12738000000000005,0.0
ImageNet,446,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5235108733177185,0.1377,0.14993873415340409,0.14112,0.89222,0.10777999999999999,0.0
ImageNet,447,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.5,0.1292,0.1495764569674848,0.1337,0.87904,0.12095999999999996,0.0
ImageNet,447,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5261392593383789,0.1377,0.14993873415340409,0.14194,0.89354,0.10646,0.0
ImageNet,448,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1282,0.1485764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,448,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5118797719478607,0.1377,0.14993873415340409,0.13746,0.8858,0.11419999999999997,0.0
ImageNet,449,0.15,0.05,50000,0.21688,202,0.90694,0.14978,fixed_price_uniform_ucb,10000,0.020376456967484798,0.485,0.1284,0.1487764569674848,0.12832,0.86946,0.13054,0.0
ImageNet,449,0.15,0.05,50000,0.21688,202,0.90694,0.14978,original_pac_hoeffding,10000,0.012238734153404082,0.5106222033500671,0.1377,0.14993873415340409,0.13708,0.88492,0.11507999999999996,0.0
